日期,进口商名称(标准),进口商名称(原始),出口商名称(标准),出口商名称(原始),海关编码,产品(英文),产品描述,千克重量,数量,数量单位,美元总价,重量美元单价,数量美元单价,原产国,目的国,起运港,目的港,数据源,进/出口,运输方式,成交方式
2026-03-19,GENERAL CABLE PERU S A C,GENERAL CABLE PERU S.A.C.,COBRE CERRILLOS S A,COBRE CERRILLOS SA,8544491090,CONDUCTOR,"CONDUCTORES ELECTRICOS, PRYSMIAN GROUP, S/M EN CARRETES / CODIGO: 20436862 - PRODUCTO TERMINADO CONDUCTORES ELECTRICOS PARA LA INDUSTRIA Y MINERIA SECTORFLEX GREEN 3X120+1G50MMA21KV NE PE* 80% CONDUCTOR DE COBRE, 20% COMPUESTO LIBRE DE HALOGENOS [LSZH] / INFERIOR O IGUAL A 1000V",4390.94,4390.94,KGS,59055.27,13.4493,56.7294,Chile,Peru,SAN ANTONIO,,peru,imports,SEA,FOB
2026-03-19,GENERAL CABLE PERU S A C,GENERAL CABLE PERU S.A.C.,COBRE CERRILLOS S A COCESA,COBRE CERRILLOS S A COCESA,8544491090,-,"CONDUCTORES ELECTRICOS, PRYSMIAN, S/M CODIGO: 20322091 CONDUCTORES ELECTRICOS PARA CIRCUITOS DE ALIMENTACION Y DISTRIBUCION DE SUBESTACIONES, IN EXZHELLENT RZ1-K 240 MM2 0,6/1KV NE 81% CONDUCTOR DE COBRE 19% COMPUESTO LIBRE DE HALOGENOS [LSZH]",1338.7,1338.7,KGS,17166.73,12.8234,31.2122,Chile,Peru,SAN ANTONIO,,peru,imports,SEA,FOB
2026-03-19,HUAWEI DEL PERU SAC,HUAWEI DEL PERU SAC,HUAWEI INTERNATIONAL CO LIMITED,HUAWEI INTERNATIONAL CO LTD,8544491090,-,"CABLE DE PODER, DE COBRE SIN CONECTORES, YOURONG, UL2586 2X12AWG D B[BL,B] CABLE DE PODER, DE COBRE SIN CONECTORES 0006042602008BIRD0032H POWER CABLE,600V,UL2586,2X12AWG,BLACK[2CORES:BLUE,BLACK],D,SHIELDING OUTDOOR CABLE,UL [UNI 25033327",10.27,10.27,KGS,569.95,55.4966,1.8998,China,Peru,MANZANILLO,,peru,imports,SEA,FOB
2026-03-19,GENERAL CABLE PERU S A C,GENERAL CABLE PERU S.A.C.,COBRE CERRILLOS S A,COBRE CERRILLOS SA,8544491090,CONDUCTOR,"CONDUCTORES ELECTRICOS, PRYSMIAN GROUP, S/M EN CARRETES / CODIGO: 20405560 - PRODUCTO TERMINADO CONDUCTORES ELECTRICOS PARA LA INDUSTRIA Y MINERIA XTMU/EVA 4X12 AWG 600V NE I12550969 46% CONDUCTOR DE COBRE, 54% COMPUESTO LIBRE DE HALOGENOS [LSZH] / INFERIOR O IGUAL A 1000V",792.48,792.48,KGS,7568.5,9.5504,2.4831,Chile,Peru,SAN ANTONIO,,peru,imports,SEA,FOB
2026-03-19,GENERAL CABLE PERU S A C,GENERAL CABLE PERU S.A.C.,COBRE CERRILLOS S A,COBRE CERRILLOS SA,8544491090,CONDUCTOR,"CONDUCTORES ELECTRICOS, PRYSMIAN GROUP, S/M EN CARRETES / CODIGO: 20436862 - PRODUCTO TERMINADO CONDUCTORES ELECTRICOS PARA LA INDUSTRIA Y MINERIA SECTORFLEX GREEN 3X120+1G50MMA21KV NE PE* 80% CONDUCTOR DE COBRE, 20% COMPUESTO LIBRE DE HALOGENOS [LSZH] / INFERIOR O IGUAL A 1000V",3960.7,3960.7,KGS,53312.8,13.4604,56.7761,Chile,Peru,SAN ANTONIO,,peru,imports,SEA,FOB
2026-03-19,GENERAL CABLE PERU S A C,GENERAL CABLE PERU S.A.C.,COBRE CERRILLOS S A,COBRE CERRILLOS SA,8544491090,CONDUCTOR,"CONDUCTORES ELECTRICOS, PRYSMIAN GROUP, S/M EN CARRETES / CODIGO: 20322091 - PRODUCTO TERMINADO CONDUCTORES ELECTRICOS PARA CIRCUITOS DE ALIMENTACION Y DISTRIBUCION DE SUBESTACIONES, INS EXZHELLENT RZ1-K 240 MM2 0,6/1KV NE 81% CONDUCTOR DE COBRE, 19% COMPUESTO LIBRE DE HALOGENOS [LSZH] / INFERIOR O IGUAL A 1000V",2434.0,2434.0,KGS,31771.26,13.0531,31.7713,Chile,Peru,SAN ANTONIO,,peru,imports,SEA,FOB
2026-03-19,HUAWEI DEL PERU SAC,HUAWEI DEL PERU SAC,HUAWEI INTERNATIONAL CO LIMITED,HUAWEI INTERNATIONAL CO LTD,8544491090,POWER CABLE,"CABLE DE PODER, DE COBRE SIN CONECTORES, BCC, BCC60227IEC02[RV] 16MM^2 YELLOW/GREEN CABLE DE PODER, DE COBRE SIN CONECTORES 0006042602000GIRD0029H POWER CABLE,450V/750V,60227 IEC 02[RV],16MM^2,YELLOW/GREEN,85A,CCC,CE [UNIT:METER] 25030429",108.4,108.4,KGS,6032.81,55.6532,3.1291,China,Peru,MANZANILLO,,peru,imports,SEA,FOB
2026-03-19,GENERAL CABLE PERU S A C,GENERAL CABLE PERU S.A.C.,COBRE CERRILLOS S A COCESA,COBRE CERRILLOS S A COCESA,8544491090,ELECTRIC CABLE,"CONDUCTORES ELECTRICOS, PRYSMIAN, S/M CODIGO: 20436808 CONDUCTORES ELECTRICOS PARA LA INDUSTRIA Y MINERIA / CABLE - PRODUCTO TERMINADO SECTORFLEX GREEN 3X240+1G70MMA21KV NE PE* CONDUCTOR DE COBRE CON AISLAMIENTO DE LIBRES DE HALOGENOS DE 1KV",2409.98,2409.98,KGS,38266.97,15.8785,91.1118,Chile,Peru,SAN ANTONIO,,peru,imports,SEA,FOB
2026-03-19,HUAWEI DEL PERU SAC,HUAWEI DEL PERU SAC,HUAWEI INTERNATIONAL CO LIMITED,HUAWEI INTERNATIONAL CO LTD,8544491090,-,"CABLE DE PODER, DE COBRE SIN CONECTORES, SHANGSHANG, H07Z-K UL3386 6MM^2 YELLOW/GREEN CABLE DE PODER, DE COBRE SIN CONECTORES 0TH6042602003MIRD0005H POWER CABLE,450V/750V,H07Z-K UL3386,6MM^2,YELLOW/GREEN,58A,LSZH CABLE,VDE,UL [UNIT:METER] 25030699",0.07,0.07,KGS,17.69,252.7143,1.769,China,Peru,"PANAMÃ, CIUDAD DE",,peru,imports,AIR,FOB
2026-03-19,GENERAL CABLE PERU S A C,GENERAL CABLE PERU S.A.C.,COBRE CERRILLOS S A COCESA,COBRE CERRILLOS S A COCESA,8544491090,-,"CONDUCTORES ELECTRICOS, PRYSMIAN, S/M CODIGO: 20321557 CONDUCTORES ELECTRICOS PARA CIRCUITOS DE ALIMENTACION Y DISTRIBUCION DE SUBESTACIONES, IN EXZHELLENT RZ1-K 35MM2 0,6/1KV CARR NE 69% CONDUCTOR DE COBRE 31% COMPUESTO LIBRE DE HALOGENOS [LSZH]",41.6,41.6,KGS,535.02,12.8611,5.3502,Chile,Peru,SAN ANTONIO,,peru,imports,SEA,FOB
2026-03-19,HUAWEI DEL PERU SAC,HUAWEI DEL PERU SAC,HUAWEI INTERNATIONAL CO LIMITED,HUAWEI INTERNATIONAL CO LTD,8544491090,POWER CABLE,"CABLE DE PODER, DE COBRE SIN CONECTORES, YOURONG, UL2586 2X12AWG D B[BL,B] CABLE DE PODER, DE COBRE SIN CONECTORES 0006042601042BIRD0016H POWER CABLE,600V,UL2586,2X12AWG,BLACK[2CORES:BLUE,BLACK],D,SHIELDING OUTDOOR CABLE,UL [UNI 25033327",22.46,22.46,KGS,1282.31,57.0931,1.9429,China,Peru,MANZANILLO,,peru,imports,SEA,FOB
2026-03-19,HUAWEI DEL PERU SAC,HUAWEI DEL PERU SAC,HUAWEI INTERNATIONAL CO LIMITED,HUAWEI INTERNATIONAL CO LTD,8544491090,-,"CABLE DE PODER SIN CONECTORES, SHANGSHANG, 60227IEC53[RVV] 2X1MM^2 BLACK CABLE DE PODER SIN CONECTORES 0Y06042600050RIRD0003K POWER CABLE,300V/500V,60227 IEC 53[RVV],2X1MM^2,BLACK[2CORES:BROWN,BLUE],10A,OUTDOOR CABLE 25030394",0.01,0.01,KGS,3.39,339.0,0.8475,China,Peru,"PANAMÃ, CIUDAD DE",,peru,imports,AIR,FOB
2026-03-19,GENERAL CABLE PERU S A C,GENERAL CABLE PERU S.A.C.,COBRE CERRILLOS S A,COBRE CERRILLOS SA,8544491090,CONDUCTOR,"CONDUCTORES ELECTRICOS, PRYSMIAN GROUP, S/M EN CARRETES / CODIGO: 20436861 - PRODUCTO TERMINADO CONDUCTORES ELECTRICOS PARA LA INDUSTRIA Y MINERIA SECTORFLEX GREEN 3X185+1G50MMA21KV NE PE* 81% CONDUCTOR DE COBRE, 19% COMPUESTO LIBRE DE HALOGENOS [LSZH] / INFERIOR O IGUAL A 1000V",6154.96,6154.96,KGS,82361.77,13.3814,81.1446,Chile,Peru,SAN ANTONIO,,peru,imports,SEA,FOB
2026-03-18,JUAN JOSE ROJAS CALLISAYA,JUAN JOSE ROJAS CALLISAYA,IGLE MAR IMPORT Y EXPORT LIMITADA AMUNATEGUI 12 IQUIQUE CHILE 56 940548719 NESTORQUISPELIMACHI GMAIL COM,"IGLE-MAR IMPORT Y EXPORT LIMITADA, AMUNATEGUI, 12, IQUIQUE, CHILE, (56)940548719,  nestorquispelimachi@gmail.com",8544499000,BATTERY CABLE,CABLE BATERIA,145.12,145.12,,166.83,1.1496,1.1496,Chile,Bolivia,,,bolivia,imports,ROAD,FCA
2026-03-18,JUAN JOSE ROJAS CALLISAYA,JUAN JOSE ROJAS CALLISAYA,IGLE MAR IMPORT Y EXPORT LIMITADA AMUNATEGUI 12 IQUIQUE CHILE 56 940548719 NESTORQUISPELIMACHI GMAIL COM,"IGLE-MAR IMPORT Y EXPORT LIMITADA, AMUNATEGUI, 12, IQUIQUE, CHILE, (56)940548719,  nestorquispelimachi@gmail.com",8544499000,CABLE,CABLE,228.56,228.56,,262.75,1.1496,1.1496,Chile,Bolivia,,,bolivia,imports,ROAD,FCA
2026-03-18,JUAN JOSE ROJAS CALLISAYA,JUAN JOSE ROJAS CALLISAYA,IGLE MAR IMPORT Y EXPORT LIMITADA AMUNATEGUI 12 IQUIQUE CHILE 56 940548719 NESTORQUISPELIMACHI GMAIL COM,"IGLE-MAR IMPORT Y EXPORT LIMITADA, AMUNATEGUI, 12, IQUIQUE, CHILE, (56)940548719,  nestorquispelimachi@gmail.com",8544499000,CABLE,CABLE,185.75,185.75,,213.54,1.1496,1.1496,Chile,Bolivia,,,bolivia,imports,ROAD,FCA
2026-03-18,LUIS DAVID MONTAÑO BALCAZAR,LUIS DAVID MONTAÑO BALCAZAR,TATIANA INVESTMENTS INC 7812 NW 46 STRETT NRO 6587 DORAL 6587 MIAMI FLORIDA ESTADOS UNIDOS 1 305021901906 BOWMAN INVESTMENT COM,"TATIANA INVESTMENTS INC, 7812 NW 46 STRETT NRO 6587 DORAL, 6587, MIAMI -FLORIDA, ESTADOS UNIDOS,  (1)305021901906, bowman@investment.com",8544499000,AUDIO CABLE,CABLE DE AUDIO,0.25,0.25,,1.85,7.4,7.4,,Bolivia,,,bolivia,imports,AIR,FCA
2026-03-18,LUZAM SRL,LUZAM SRL,CHANGZHOU SUPREME POWER MACHINERY CO LTD ROOM 3019 BUILDING 5 GAOLI SOHO WUJI N DISTRICT HUTANG TOWN CHANGZHOU CHINA 86 18961220873 SALES01 SPRM TOP,"CHANGZHOU SUPREME POWER MACHINERY CO., LTD, ROOM 3019, BUILDING 5, GAOLI SOHO, WUJI N  DISTRICT, HUTANG TOWN, CHANGZHOU, CHINA, (86)18961220873, sales01@sprm.top",8544491000,GROUND CABLE,CABLE DE TIERRA,0.54,20.0,,6.6,12.2222,0.33,China,Bolivia,,,bolivia,imports,MULTIMODEL,FOB
2026-03-18,JUAN JOSE ROJAS CALLISAYA,JUAN JOSE ROJAS CALLISAYA,IGLE MAR IMPORT Y EXPORT LIMITADA AMUNATEGUI 12 IQUIQUE CHILE 56 940548719 NESTORQUISPELIMACHI GMAIL COM,"IGLE-MAR IMPORT Y EXPORT LIMITADA, AMUNATEGUI, 12, IQUIQUE, CHILE, (56)940548719,  nestorquispelimachi@gmail.com",8544499000,CABLE,CABLE,145.12,145.12,,166.83,1.1496,1.1496,Chile,Bolivia,,,bolivia,imports,ROAD,FCA
2026-03-18,IMCRUZ COMERCIAL S A,IMCRUZ COMERCIAL S.A.,MARUTI SUZUKI INDIA LTD BLOCK VILL HANSALPUR NEAR BECHARAJI NO 357 AHMEDABAD INDIA 012 42346721 021 42341304 CONTACT MARUTI CO IN,"MARUTI SUZUKI INDIA LTD., BLOCK, VILL. HANSALPUR NEAR BECHARAJI, NO.357, AHMEDABAD, INDIA,  (012)42346721- (021)42341304, contact@maruti.co.in",8544499000,GEAR SHIFT SELECTOR,PIOLA SELECTORA CAMBIOS SZK DZIRE A2N,3.12,3.12,,48.88,15.6667,15.6667,India,Bolivia,,,bolivia,imports,MULTIMODEL,FOB
2026-03-18,JUAN JOSE ROJAS CALLISAYA,JUAN JOSE ROJAS CALLISAYA,IGLE MAR IMPORT Y EXPORT LIMITADA AMUNATEGUI 12 IQUIQUE CHILE 56 940548719 NESTORQUISPELIMACHI GMAIL COM,"IGLE-MAR IMPORT Y EXPORT LIMITADA, AMUNATEGUI, 12, IQUIQUE, CHILE, (56)940548719,  nestorquispelimachi@gmail.com",8544499000,CABLE,CABLE,185.75,185.75,,213.54,1.1496,1.1496,Chile,Bolivia,,,bolivia,imports,ROAD,FCA
2026-03-18,THE TESALIA SPRINGS COMPANY S A,THE TESALIA SPRINGS COMPANY S.A.,KRONES AG,KRONES AG,8544499000,CONDUCTOR WIRE,ALAMBRE CONDUCTOR ALAMBRE CONDUCTOR REPUESTOS KRONES 7182101111,0.0,30.0,KGS,7.5,0.0,0.25,Italy,Ecuador,DUS-DUSSELDORF-DUSSELDORF AIRPORT,,ecuador,imports,AIR,
2026-03-18,CABLES ELECTRICOS ECUATORIANOS C A CABLEC,CABLES ELECTRICOS ECUATORIANOS C.A. CABLEC,COBRE CERRILLOS S A,COBRE CERRILLOS S A,8544491090,COPPER CABLE,CABLES CABLES DE COBRE AISLADOS DE COBRE SIN MARCA SIN MODELO,1796.84,1796.84,KGS,19781.69,11.0092,11.0092,Chile,Ecuador,CLSAI-,,ecuador,imports,SEA,
2026-03-18,CABLES ELECTRICOS ECUATORIANOS C A CABLEC,CABLES ELECTRICOS ECUATORIANOS C.A. CABLEC,PRYSMIAN CABOS E SISTEMAS DO BRASIL SA,PRYSMIAN CABOS E SISTEMAS DO BRASIL SA.,8544491090,COPPER CABLE,CABLES CABLES DE COBRE AISLADOS DE COBRE SIN MARCA SIN MODELO,1296.56,1296.56,KGS,11010.65,8.4922,8.4922,Brazil,Ecuador,BRSSZ-,,ecuador,imports,SEA,
2026-03-18,CABLES ELECTRICOS ECUATORIANOS C A CABLEC,CABLES ELECTRICOS ECUATORIANOS C.A. CABLEC,COBRE CERRILLOS S A,COBRE CERRILLOS S A,8544491090,COPPER CABLE,CABLES CABLES DE COBRE AISLADOS DE COBRE SIN MARCA SIN MODELO,1561.95,1561.95,KGS,19213.26,12.3008,12.3008,Chile,Ecuador,CLSAI-,,ecuador,imports,SEA,
2026-03-18,THE TESALIA SPRINGS COMPANY S A,THE TESALIA SPRINGS COMPANY S.A.,KRONES AG,KRONES AG,8544499000,CONDUCTOR WIRE,ALAMBRE CONDUCTOR ALAMBRE CONDUCTOR REPUESTOS KRONES 7182101118,0.0,15.0,KGS,4.08,0.0,0.272,Italy,Ecuador,DUS-DUSSELDORF-DUSSELDORF AIRPORT,,ecuador,imports,AIR,
2026-03-18,CABLES ELECTRICOS ECUATORIANOS C A CABLEC,CABLES ELECTRICOS ECUATORIANOS C.A. CABLEC,COBRE CERRILLOS S A,COBRE CERRILLOS S A,8544491090,COPPER CABLE,CABLES CABLES DE COBRE AISLADOS DE COBRE SIN MARCA SIN MODELO,1787.2,1787.2,KGS,20250.85,11.331,11.331,Chile,Ecuador,CLSAI-,,ecuador,imports,SEA,
2026-03-18,CABLES ELECTRICOS ECUATORIANOS C A CABLEC,CABLES ELECTRICOS ECUATORIANOS C.A. CABLEC,COBRE CERRILLOS S A,COBRE CERRILLOS S A,8544491090,COPPER CABLE,CABLES CABLES DE COBRE AISLADOS DE COBRE SIN MARCA SIN MODELO,10930.12,10930.12,KGS,137078.55,12.5414,12.5414,Chile,Ecuador,CLSAI-,,ecuador,imports,SEA,
2026-03-18,CABLES ELECTRICOS ECUATORIANOS C A CABLEC,CABLES ELECTRICOS ECUATORIANOS C.A. CABLEC,COBRE CERRILLOS S A,COBRE CERRILLOS S A,8544491090,COPPER CABLE,CABLES CABLES DE COBRE AISLADOS DE COBRE SIN MARCA SIN MODELO,4008.26,4008.26,KGS,55990.37,13.9687,13.9687,Chile,Ecuador,CLSAI-,,ecuador,imports,SEA,
2026-03-18,CABLES ELECTRICOS ECUATORIANOS C A CABLEC,CABLES ELECTRICOS ECUATORIANOS C.A. CABLEC,COBRE CERRILLOS S A,COBRE CERRILLOS S A,8544491090,COPPER CABLE,CABLES CABLES DE COBRE AISLADOS DE COBRE SIN MARCA SIN MODELO,353.98,353.98,KGS,3918.78,11.0706,11.0706,Chile,Ecuador,CLSAI-,,ecuador,imports,SEA,
2026-03-18,ALTERNATIVE REPLACEMENT CAR SOLUTIONS ALTERNACARS S A,ALTERNATIVE REPLACEMENT CAR SOLUTIONS ALTERNACARS S.A.,MCNEILUS TRUCK S MFC CO,MCNEILUS TRUCK S MFC CO,8544499000,POWER CABLE KIT,CABLES DE ENERGÍA KIT CABLES TS18 CABLES DE ENERGÍA DEXI KIT CABLES TS18,2.77,50.0,KGS,244.76,88.361,4.8952,China,Ecuador,HKG-HONG KONG-HONG KONG INTERNATIONAL AIRPORT,,ecuador,imports,AIR,
2026-03-18,CABLES ELECTRICOS ECUATORIANOS C A CABLEC,CABLES ELECTRICOS ECUATORIANOS C.A. CABLEC,COBRE CERRILLOS S A,COBRE CERRILLOS S A,8544491090,COPPER CABLE,CABLES CABLES DE COBRE AISLADOS DE COBRE SIN MARCA SIN MODELO,1849.94,1849.94,KGS,23212.12,12.5475,12.5475,Chile,Ecuador,CLSAI-,,ecuador,imports,SEA,
2026-03-18,CABLES ELECTRICOS ECUATORIANOS C A CABLEC,CABLES ELECTRICOS ECUATORIANOS C.A. CABLEC,PRYSMIAN CABOS E SISTEMAS DO BRASIL SA,PRYSMIAN CABOS E SISTEMAS DO BRASIL SA.,8544491090,COPPER CABLE,CABLES CABLES DE COBRE AISLADOS DE COBRE SIN MARCA SIN MODELO,6760.33,6760.33,KGS,58790.37,8.6964,8.6964,Brazil,Ecuador,BRSSZ-,,ecuador,imports,SEA,
2026-03-18,CABLES ELECTRICOS ECUATORIANOS C A CABLEC,CABLES ELECTRICOS ECUATORIANOS C.A. CABLEC,COBRE CERRILLOS S A,COBRE CERRILLOS S A,8544491090,COPPER CABLE,CABLES CABLES DE COBRE AISLADOS DE COBRE SIN MARCA SIN MODELO,5717.01,5717.01,KGS,59492.65,10.4063,10.4063,Chile,Ecuador,CLSAI-,,ecuador,imports,SEA,
2026-03-18,CABLES ELECTRICOS ECUATORIANOS C A CABLEC,CABLES ELECTRICOS ECUATORIANOS C.A. CABLEC,COBRE CERRILLOS S A,COBRE CERRILLOS S A,8544491090,COPPER CABLE,CABLES CABLES DE COBRE AISLADOS DE COBRE SIN MARCA SIN MODELO,1343.64,1343.64,KGS,16880.74,12.5634,12.5634,Chile,Ecuador,CLSAI-,,ecuador,imports,SEA,
2026-03-18,CABLES ELECTRICOS ECUATORIANOS C A CABLEC,CABLES ELECTRICOS ECUATORIANOS C.A. CABLEC,COBRE CERRILLOS S A,COBRE CERRILLOS S A,8544491090,COPPER CABLE,CABLES CABLES DE COBRE AISLADOS DE COBRE SIN MARCA SIN MODELO,2061.8,2061.8,KGS,12066.85,5.8526,5.8526,Chile,Ecuador,CLSAI-,,ecuador,imports,SEA,
2026-03-18,CABLES ELECTRICOS ECUATORIANOS C A CABLEC,CABLES ELECTRICOS ECUATORIANOS C.A. CABLEC,COBRE CERRILLOS S A,COBRE CERRILLOS S A,8544491090,COPPER CABLE,CABLES CABLES DE COBRE AISLADOS DE COBRE SIN MARCA SIN MODELO,425.95,425.95,KGS,4222.35,9.9128,9.9128,Chile,Ecuador,CLSAI-,,ecuador,imports,SEA,
2026-03-18,CABLES ELECTRICOS ECUATORIANOS C A CABLEC,CABLES ELECTRICOS ECUATORIANOS C.A. CABLEC,COBRE CERRILLOS S A,COBRE CERRILLOS S A,8544491090,COPPER CABLE,CABLES CABLES DE COBRE AISLADOS DE COBRE SIN MARCA SIN MODELO,3655.56,3655.56,KGS,45856.42,12.5443,12.5443,Chile,Ecuador,CLSAI-,,ecuador,imports,SEA,
2026-03-18,CABLES ELECTRICOS ECUATORIANOS C A CABLEC,CABLES ELECTRICOS ECUATORIANOS C.A. CABLEC,COBRE CERRILLOS S A,COBRE CERRILLOS S A,8544491090,COPPER CABLE,CABLES CABLES DE COBRE AISLADOS DE COBRE SIN MARCA SIN MODELO,379.26,379.26,KGS,3761.29,9.9174,9.9174,Chile,Ecuador,CLSAI-,,ecuador,imports,SEA,
2026-03-18,CABLES ELECTRICOS ECUATORIANOS C A CABLEC,CABLES ELECTRICOS ECUATORIANOS C.A. CABLEC,COBRE CERRILLOS S A,COBRE CERRILLOS S A,8544491090,COPPER CABLE,CABLES CABLES DE COBRE AISLADOS DE COBRE SIN MARCA SIN MODELO,3707.3,3707.3,KGS,63170.01,17.0394,17.0394,Chile,Ecuador,CLSAI-,,ecuador,imports,SEA,
2026-03-18,CABLES ELECTRICOS ECUATORIANOS C A CABLEC,CABLES ELECTRICOS ECUATORIANOS C.A. CABLEC,COBRE CERRILLOS S A,COBRE CERRILLOS S A,8544491090,COPPER CABLE,CABLES CABLES DE COBRE AISLADOS DE COBRE SIN MARCA SIN MODELO,763.06,763.06,KGS,9590.38,12.5683,12.5683,Chile,Ecuador,CLSAI-,,ecuador,imports,SEA,
2026-03-18,CABLES ELECTRICOS ECUATORIANOS C A CABLEC,CABLES ELECTRICOS ECUATORIANOS C.A. CABLEC,PRYSMIAN CABOS E SISTEMAS DO BRASIL SA,PRYSMIAN CABOS E SISTEMAS DO BRASIL SA.,8544491090,COPPER CABLE,CABLES CABLES DE COBRE AISLADOS DE COBRE SIN MARCA SIN MODELO,5540.52,5540.52,KGS,54002.67,9.7469,9.7469,Brazil,Ecuador,BRSSZ-,,ecuador,imports,SEA,
2026-03-18,CABLES ELECTRICOS ECUATORIANOS C A CABLEC,CABLES ELECTRICOS ECUATORIANOS C.A. CABLEC,COBRE CERRILLOS S A,COBRE CERRILLOS S A,8544491090,COPPER CABLE,CABLES CABLES DE COBRE AISLADOS DE COBRE SIN MARCA SIN MODELO,176.86,176.86,KGS,2261.92,12.7893,12.7893,Chile,Ecuador,CLSAI-,,ecuador,imports,SEA,
2026-03-18,CABLES ELECTRICOS ECUATORIANOS C A CABLEC,CABLES ELECTRICOS ECUATORIANOS C.A. CABLEC,PRYSMIAN CABOS E SISTEMAS DO BRASIL SA,PRYSMIAN CABOS E SISTEMAS DO BRASIL SA.,8544491090,COPPER CABLE,CABLES CABLES DE COBRE AISLADOS DE COBRE SIN MARCA SIN MODELO,1151.86,1151.86,KGS,7277.06,6.3177,6.3177,Brazil,Ecuador,BRSSZ-,,ecuador,imports,SEA,
2026-03-18,CABLES ELECTRICOS ECUATORIANOS C A CABLEC,CABLES ELECTRICOS ECUATORIANOS C.A. CABLEC,COBRE CERRILLOS S A,COBRE CERRILLOS S A,8544491090,COPPER CABLE,CABLES CABLES DE COBRE AISLADOS DE COBRE SIN MARCA SIN MODELO,3644.48,3644.48,KGS,45707.72,12.5416,12.5416,Chile,Ecuador,CLSAI-,,ecuador,imports,SEA,
2026-03-18,CABLES ELECTRICOS ECUATORIANOS C A CABLEC,CABLES ELECTRICOS ECUATORIANOS C.A. CABLEC,COBRE CERRILLOS S A,COBRE CERRILLOS S A,8544491090,COPPER CABLE,CABLES CABLES DE COBRE AISLADOS DE COBRE SIN MARCA SIN MODELO,990.36,990.36,KGS,13747.64,13.8815,13.8815,Chile,Ecuador,CLSAI-,,ecuador,imports,SEA,
2026-03-18,ALTERNATIVE REPLACEMENT CAR SOLUTIONS ALTERNACARS S A,ALTERNATIVE REPLACEMENT CAR SOLUTIONS ALTERNACARS S.A.,MCNEILUS TRUCK S MFC CO,MCNEILUS TRUCK S MFC CO,8544499000,POWER CABLE,CABLES DE ENERGÍA TS18 POWER CABLE CABLES DE ENERGÍA DEXI TS18 POWER CABLE,3.46,100.0,KGS,305.95,88.4249,3.0595,China,Ecuador,HKG-HONG KONG-HONG KONG INTERNATIONAL AIRPORT,,ecuador,imports,AIR,
2026-03-18,CABLES ELECTRICOS ECUATORIANOS C A CABLEC,CABLES ELECTRICOS ECUATORIANOS C.A. CABLEC,PRYSMIAN CABOS E SISTEMAS DO BRASIL SA,PRYSMIAN CABOS E SISTEMAS DO BRASIL SA.,8544491090,COPPER CABLE,CABLES CABLES DE COBRE AISLADOS DE COBRE SIN MARCA SIN MODELO,2569.82,2569.82,KGS,21115.79,8.2168,8.2168,Brazil,Ecuador,BRSSZ-,,ecuador,imports,SEA,
2026-03-18,VIALSOLUCIONES S A,VIALSOLUCIONES S.A.,CARMANAH TECHNOLOGIES CORP,CARMANAH TECHNOLOGIES CORP,8544499000,CABLE 4C,CABLE 4C CABLE 4C CABLE 4C CARMANAH 90542-16,2.14,8.0,KGS,256.96,120.0748,32.12,Canada,Ecuador,MIA-MIAMI (MIA)-MIAMI INTERNATIONAL AIRPORT,,ecuador,imports,AIR,
2026-03-18,HELUKABEL PERU S A C,HELUKABEL PERU S.A.C.,HELUKABEL GMBH,HELUKABEL GMBH,8544491090,"ELECTRICITY TRANSMISSION COPPER CABLE
CONTROL CABLE","TRANSMISION DE ELECTRICIDAD EN COBRE, HELUKABEL, F-CY-JZ 3G1 MM2 16371 CONTROL TRANSMISION DE ELECTRICIDAD EN COBRE ; CABLE DE CONTROL COM MALHA DE COBRE ESTANHADO; CONT",269.04,269.04,KGS,2796.5,10.3944,0.9021,Germany,Peru,HAMBURG,,peru,imports,SEA,FOB
2026-03-18,HUAWEI DEL PERU SAC,HUAWEI DEL PERU SAC,HUAWEI INTERNATIONAL CO LIMITED,HUAWEI INTERNATIONAL CO LTD,8544491090,POWER CABLE,"CABLE DE PODER, DE COBRE SIN CONECTORES, BCC, BCC60227IEC02[RV] 16MM^2 YELLOW/GREEN CABLE DE PODER, DE COBRE SIN CONECTORES 0TH6042510001IIRD0010H POWER CABLE,450V/750V,60227 IEC 02[RV],16MM^2,YELLOW/GREEN,85A,CCC,CE [UNIT:METER] 25030429",29.08,29.08,KGS,1866.22,64.1754,3.0494,China,Peru,MANZANILLO,,peru,imports,SEA,FOB
2026-03-18,HUAWEI DEL PERU SAC,HUAWEI DEL PERU SAC,HUAWEI INTERNATIONAL CO LIMITED,HUAWEI INTERNATIONAL CO LTD,8544491090,-,"CABLE DE PODER, DE COBRE SIN CONECTORES, ZHONGDE, H07Z-K UL3386 35MM^2 YELLOW/GREEN CABLE DE PODER, DE COBRE SIN CONECTORES 0TH6042601004CIRD0012H POWER CABLE,450V/750V,H07Z-K UL3386,35MM^2,YELLOW/GREEN,171A,LSZH CABLE,VDE,UL [UNIT:METER 25030743",4.68,4.68,KGS,298.01,63.6774,11.9204,China,Peru,MANZANILLO,,peru,imports,SEA,FOB
